client_id,age_bracket,job,marital,education,has_housing_loan,has_personal_loan,prev_call_duration,days_since_last_call,num_contacts_prev,poutcome,contact_date,cpi,subs_deposit
25261,41-60,other,single,secondary,yes,no,72,999,0,nonexistent,02/07/18,93.918,0
24260,41-60,blue-collar,married,secondary,yes,no,641,999,0,nonexistent,06/07/18,93.918,1
16611,25-40,blue-collar,married,secondary,no,no,387,999,0,nonexistent,06/06/18,94.465,0
14903,41-60,white-collar,single,bachelors,yes,no,95,999,0,nonexistent,04/06/18,92.963,1
38260,18-24,other,single,secondary,no,yes,371,999,0,nonexistent,04/04/18,93.075,1
28465,41-60,technician,married,bachelors,yes,no,174,999,0,nonexistent,07/08/18,93.444,0
41070,18-24,technician,single,masters,yes,no,1042,999,3,failure,07/09/18,94.199,1
37666,60+,other,married,masters,no,no,328,999,0,nonexistent,06/03/18,93.369,0
13663,25-40,white-collar,married,bachelors,no,no,190,999,0,nonexistent,04/05/18,92.893,0
7886,41-60,white-collar,divorced,unknown,yes,no,16,999,0,nonexistent,02/05/18,92.893,0
29157,41-60,white-collar,single,bachelors,yes,no,404,999,0,nonexistent,01/08/18,93.444,1
17450,41-60,blue-collar,married,secondary,no,no,283,999,0,nonexistent,07/06/18,94.465,0
17060,25-40,blue-collar,divorced,secondary,yes,no,166,999,0,nonexistent,07/06/18,94.465,0
17946,25-40,blue-collar,married,senior_secondary,yes,no,178,999,0,nonexistent,01/06/18,94.465,0
19612,41-60,blue-collar,divorced,secondary,yes,no,256,999,0,nonexistent,03/07/18,93.918,0
8828,25-40,white-collar,married,secondary,yes,no,243,999,0,nonexistent,03/05/18,93.994,0
34658,25-40,white-collar,married,bachelors,yes,no,318,3,3,success,06/11/18,92.649,1
37593,25-40,white-collar,married,senior_secondary,no,no,168,999,0,nonexistent,06/03/18,92.843,1
31339,25-40,other,single,unknown,yes,no,375,999,0,nonexistent,02/08/18,94.027,1
36798,41-60,white-collar,married,bachelors,no,yes,902,999,0,nonexistent,02/11/18,93.2,1
23988,25-40,technician,married,unknown,no,no,221,999,0,nonexistent,06/07/18,93.918,0
40741,25-40,technician,married,masters,yes,yes,121,999,0,nonexistent,05/09/18,92.379,1
31071,41-60,technician,married,bachelors,no,no,42,999,0,nonexistent,02/08/18,93.444,0
32669,25-40,technician,single,masters,no,no,4,16,1,success,01/10/18,946.01,0
20008,25-40,blue-collar,married,secondary,no,no,204,999,0,nonexistent,03/07/18,93.918,0
37884,60+,other,married,secondary,yes,no,156,999,0,nonexistent,01/03/18,93.369,1
29370,25-40,white-collar,married,bachelors,no,no,193,999,0,nonexistent,01/08/18,93.444,0
4579,41-60,blue-collar,married,masters,no,no,325,999,0,nonexistent,01/05/18,92.893,0
3914,25-40,blue-collar,married,secondary,no,no,197,999,0,nonexistent,01/05/18,93.994,0
25489,25-40,white-collar,divorced,secondary,yes,no,118,999,0,nonexistent,02/07/18,93.918,0
17492,25-40,other,single,secondary,no,no,238,999,0,nonexistent,07/06/18,94.465,0
37737,60+,other,divorced,secondary,yes,no,126,999,0,nonexistent,07/03/18,92.843,1
37378,60+,other,married,bachelors,no,yes,324,4,2,success,06/12/18,92.713,1
40925,41-60,technician,married,masters,yes,no,156,999,0,nonexistent,06/09/18,94.199,0
28937,41-60,other,married,secondary,yes,no,102,999,0,nonexistent,01/08/18,93.444,0
2895,41-60,white-collar,married,bachelors,yes,no,170,999,0,nonexistent,01/05/18,93.994,0
36504,25-40,white-collar,married,secondary,yes,no,453,999,0,nonexistent,02/11/18,93.2,1
9823,25-40,other,married,masters,yes,no,609,999,0,nonexistent,03/05/18,92.893,0
37848,41-60,white-collar,divorced,bachelors,no,no,248600,999,0,nonexistent,01/03/18,93.369,1
20565,60+,other,married,senior_secondary,no,no,475,999,0,nonexistent,03/07/18,94.215,1
39640,41-60,white-collar,married,bachelors,yes,no,961,999,0,nonexistent,06/04/18,93.749,1
19882,41-60,pink-collar,divorced,secondary,yes,no,161,999,0,nonexistent,03/07/18,93.918,0
19671,25-40,blue-collar,single,secondary,yes,no,442,999,0,nonexistent,03/07/18,93.918,0
15810,18-24,other,single,bachelors,no,no,263,999,1,failure,05/06/18,92.963,1
18724,25-40,blue-collar,married,secondary,yes,no,78,999,0,nonexistent,01/06/18,94.465,0
34833,25-40,other,divorced,senior_secondary,yes,no,351,999,0,nonexistent,07/11/18,93.2,0
40728,60+,other,married,unknown,yes,no,340,999,0,nonexistent,04/09/18,94.199,1
40812,41-60,white-collar,married,bachelors,no,no,210,3,3,success,05/09/18,94.199,1
37474,41-60,technician,single,masters,yes,yes,217,999,0,nonexistent,05/03/18,92.843,1
6132,25-40,blue-collar,married,secondary,no,no,229,999,0,nonexistent,02/05/18,93.994,0
27139,25-40,technician,single,senior_secondary,yes,no,606,999,0,nonexistent,06/08/18,93.444,1
10938,25-40,technician,married,secondary,no,no,71,999,0,nonexistent,04/05/18,93.994,0
16028,25-40,other,single,senior_secondary,yes,yes,524,999,0,nonexistent,06/06/18,94.465,1
18294,41-60,pink-collar,married,bachelors,no,no,235,999,0,nonexistent,01/06/18,94.465,0
40969,41-60,technician,married,bachelors,no,no,156,999,0,nonexistent,06/09/18,94.199,1
9108,41-60,white-collar,married,bachelors,yes,no,344,999,0,nonexistent,03/05/18,93.994,0
35545,25-40,pink-collar,married,senior_secondary,no,yes,54,6,1,success,07/11/18,92.649,0
40271,41-60,blue-collar,married,secondary,yes,no,250,999,0,nonexistent,02/04/18,93.075,0
30730,41-60,other,married,secondary,no,no,97,999,0,nonexistent,02/08/18,93.444,0
15723,25-40,white-collar,single,senior_secondary,no,no,479,999,0,nonexistent,05/06/18,92.963,1
16599,41-60,blue-collar,married,secondary,no,no,36,999,0,nonexistent,06/06/18,94.465,0
30408,25-40,technician,single,bachelors,yes,no,812,999,0,nonexistent,02/08/18,93.444,1
3311,41-60,technician,single,unknown,no,no,162,999,0,nonexistent,01/05/18,93.994,0
14344,25-40,technician,married,senior_secondary,no,no,479,999,0,nonexistent,04/06/18,94.465,0
39008,25-40,white-collar,single,bachelors,yes,no,358,999,0,nonexistent,05/04/18,93.749,1
15653,25-40,entrepreneur,married,secondary,yes,no,76,999,0,nonexistent,05/06/18,94.465,0
23712,41-60,white-collar,married,secondary,no,no,174,25,2,failure,05/07/18,94.215,1
33200,41-60,blue-collar,married,secondary,yes,no,176,999,0,nonexistent,05/11/18,93.2,0
4546,41-60,blue-collar,married,secondary,unknown,unknown,811,999,0,nonexistent,01/05/18,92.893,1
13767,25-40,white-collar,married,bachelors,yes,no,663,999,0,nonexistent,04/05/18,93.876,1
40885,25-40,white-collar,single,senior_secondary,no,no,185,3,1,success,06/09/18,92.379,1
17542,41-60,white-collar,divorced,senior_secondary,yes,no,1224,999,0,nonexistent,07/06/18,94.465,1
30284,25-40,white-collar,single,bachelors,no,no,1336,999,0,nonexistent,02/08/18,93.444,1
6723,25-40,self-employed,married,secondary,yes,no,177,999,0,nonexistent,02/05/18,93.994,0
24911,41-60,pink-collar,married,masters,yes,no,451,999,0,nonexistent,02/07/18,93.918,0
14589,41-60,technician,married,masters,no,no,235,999,0,nonexistent,04/06/18,94.465,0
32319,41-60,technician,married,masters,yes,no,182,999,1,failure,03/08/18,92.201,1
23724,25-40,technician,single,bachelors,no,no,200,999,1,failure,05/07/18,94.215,1
15987,25-40,other,single,bachelors,yes,no,167,999,0,nonexistent,05/06/18,94.055,1
29471,41-60,white-collar,married,bachelors,yes,no,77,999,0,nonexistent,01/08/18,93.444,0
35537,60+,other,divorced,secondary,yes,no,199,999,0,nonexistent,07/11/18,92.649,1
246,25-40,technician,single,masters,no,no,79,999,0,nonexistent,07/05/18,93.994,0
4540,41-60,entrepreneur,married,unknown,yes,no,197,999,0,nonexistent,01/05/18,92.893,0
14608,25-40,other,single,senior_secondary,yes,no,131,999,0,nonexistent,04/06/18,94.465,0
5116,25-40,white-collar,single,senior_secondary,yes,no,132,999,0,nonexistent,01/05/18,92.893,0
34165,25-40,technician,married,masters,yes,no,205,999,0,nonexistent,06/11/18,93.2,0
35404,41-60,white-collar,married,bachelors,yes,no,209,999,0,nonexistent,07/11/18,93.2,0
13744,41-60,white-collar,married,bachelors,yes,no,787,3,3,success,04/05/18,93.876,1
33967,41-60,white-collar,married,bachelors,yes,no,283,999,0,nonexistent,06/11/18,93.2,0
17312,25-40,pink-collar,single,senior_secondary,no,no,406,999,0,nonexistent,07/06/18,94.465,0
984,41-60,technician,married,secondary,no,no,180,999,0,nonexistent,07/05/18,93.994,0
40989,41-60,technician,married,masters,yes,yes,730,999,1,failure,07/09/18,92.379,1
41031,25-40,white-collar,single,bachelors,yes,no,100,999,0,nonexistent,07/09/18,92.379,1
3583,25-40,pink-collar,married,senior_secondary,yes,no,309,999,0,nonexistent,01/05/18,93.994,0
38802,41-60,technician,married,masters,yes,no,369,999,0,nonexistent,05/04/18,93.075,1
14701,41-60,blue-collar,married,secondary,yes,no,276900,999,0,nonexistent,04/06/18,94.465,1
36030,25-40,self-employed,married,bachelors,yes,yes,149000,999,0,nonexistent,01/11/18,93.2,1
35938,25-40,white-collar,married,bachelors,yes,no,86,999,0,nonexistent,01/11/18,93.2,0
30685,41-60,white-collar,married,bachelors,yes,no,119,999,0,nonexistent,02/08/18,93.444,0
28261,25-40,technician,single,senior_secondary,yes,no,78,999,0,nonexistent,07/08/18,93.444,0
24792,25-40,entrepreneur,married,secondary,yes,yes,782,999,0,nonexistent,02/07/18,93.918,1
3694,25-40,technician,married,masters,no,no,185,999,0,nonexistent,01/05/18,93.994,0
35283,25-40,white-collar,single,bachelors,no,no,337,999,0,nonexistent,07/11/18,93.2,1
29987,25-40,other,single,bachelors,no,no,180,3,3,success,01/08/18,94.027,1
8501,41-60,other,married,senior_secondary,yes,no,278,999,0,nonexistent,03/05/18,93.994,0
21348,18-24,blue-collar,married,secondary,no,no,160,999,0,nonexistent,04/07/18,93.918,0
28629,25-40,white-collar,married,bachelors,no,no,139,6,1,success,07/08/18,92.201,1
5187,25-40,pink-collar,single,senior_secondary,yes,no,750,999,0,nonexistent,01/05/18,92.893,1
12646,41-60,technician,divorced,bachelors,no,no,776,999,0,nonexistent,04/05/18,92.893,1
24511,41-60,technician,married,masters,no,no,209,999,0,nonexistent,06/07/18,93.918,0
12357,25-40,white-collar,married,bachelors,yes,no,103,999,0,nonexistent,04/05/18,93.994,0
28755,25-40,white-collar,married,bachelors,no,no,164,999,0,nonexistent,07/08/18,94.027,1
26954,25-40,pink-collar,married,bachelors,yes,no,155,999,0,nonexistent,06/08/18,93.444,0
907,25-40,pink-collar,married,masters,yes,no,283,999,0,nonexistent,07/05/18,93.994,0
5369,25-40,blue-collar,married,secondary,yes,no,390,999,0,nonexistent,01/05/18,92.893,1
32993,60+,other,married,secondary,yes,no,258,3,3,success,03/10/18,946.01,1
32382,25-40,other,single,unknown,no,no,248,999,0,nonexistent,03/08/18,92.201,0
7765,25-40,blue-collar,single,senior_secondary,yes,no,516,999,0,nonexistent,02/05/18,92.893,1
1296,25-40,white-collar,single,bachelors,yes,no,87,999,0,nonexistent,07/05/18,93.994,0
16945,25-40,white-collar,single,bachelors,no,no,706,7,1,success,06/06/18,94.055,1
17804,41-60,white-collar,married,bachelors,no,yes,93,999,0,nonexistent,07/06/18,94.465,0
19533,25-40,white-collar,single,bachelors,yes,no,101,999,0,nonexistent,03/07/18,93.918,0
6483,41-60,pink-collar,married,secondary,no,no,506,999,0,nonexistent,02/05/18,93.994,1
27259,41-60,other,married,unknown,no,no,51,999,0,nonexistent,06/08/18,93.444,0
18033,41-60,blue-collar,married,secondary,no,yes,164,999,0,nonexistent,01/06/18,94.465,0
17184,25-40,technician,single,masters,no,no,432,999,0,nonexistent,07/06/18,94.465,0
14136,41-60,other,divorced,bachelors,no,no,605,999,0,nonexistent,04/06/18,94.465,1
28383,41-60,white-collar,married,bachelors,no,no,217,999,0,nonexistent,07/08/18,93.444,0
14263,41-60,blue-collar,single,secondary,yes,no,67,999,0,nonexistent,04/06/18,94.465,0
8284,25-40,white-collar,single,bachelors,no,no,123,999,0,nonexistent,02/05/18,92.893,0
1625,41-60,blue-collar,married,secondary,yes,no,309,999,0,nonexistent,07/05/18,92.893,0
6831,25-40,technician,divorced,secondary,yes,no,188,999,0,nonexistent,02/05/18,93.994,0
34597,41-60,self-employed,married,bachelors,yes,no,141,999,1,failure,06/11/18,93.2,0
35115,25-40,technician,married,masters,yes,no,374,999,0,nonexistent,07/11/18,93.2,0
38983,41-60,entrepreneur,married,bachelors,yes,no,266,999,0,nonexistent,05/04/18,93.075,1
2542,25-40,white-collar,single,bachelors,no,no,327,999,0,nonexistent,07/05/18,92.893,0
35789,25-40,other,married,senior_secondary,yes,no,640,999,0,nonexistent,01/11/18,93.2,0
6137,25-40,blue-collar,single,secondary,no,no,159,999,0,nonexistent,02/05/18,93.994,0
19217,25-40,blue-collar,single,secondary,yes,no,531,999,0,nonexistent,03/07/18,93.918,1
35899,25-40,pink-collar,married,senior_secondary,yes,no,640,999,0,nonexistent,01/11/18,93.2,0
36223,25-40,white-collar,single,secondary,yes,no,972,999,0,nonexistent,01/11/18,93.2,0
24365,41-60,blue-collar,married,secondary,yes,no,227,999,0,nonexistent,06/07/18,93.918,0
38333,25-40,blue-collar,single,senior_secondary,yes,no,329,999,0,nonexistent,05/04/18,93.075,1
21134,41-60,other,married,secondary,unknown,unknown,236,999,0,nonexistent,04/07/18,93.918,0
13495,25-40,white-collar,single,secondary,no,no,406,999,0,nonexistent,04/05/18,92.893,1
10668,25-40,white-collar,single,bachelors,yes,no,154300,999,0,nonexistent,03/05/18,92.893,1
31521,25-40,white-collar,single,bachelors,no,no,521,999,0,nonexistent,03/08/18,93.444,0
9138,25-40,white-collar,married,bachelors,no,no,420,999,0,nonexistent,03/05/18,93.994,0
36592,25-40,white-collar,married,bachelors,no,no,467,999,0,nonexistent,02/11/18,93.2,1
29316,41-60,blue-collar,married,secondary,no,no,50,999,0,nonexistent,01/08/18,93.444,0
25435,41-60,white-collar,single,secondary,no,no,83,999,0,nonexistent,02/07/18,93.918,0
3786,25-40,white-collar,divorced,bachelors,no,no,94,999,0,nonexistent,01/05/18,93.994,0
25692,41-60,white-collar,single,secondary,yes,no,50,999,0,nonexistent,02/07/18,93.918,0
27002,41-60,technician,married,senior_secondary,yes,no,241,999,0,nonexistent,06/08/18,93.444,0
39717,41-60,blue-collar,married,secondary,no,no,165,999,0,nonexistent,02/04/18,93.075,0
21910,41-60,other,single,senior_secondary,yes,no,83,999,0,nonexistent,04/07/18,93.918,0
38393,25-40,self-employed,married,bachelors,yes,no,233,999,0,nonexistent,05/04/18,93.075,1
31939,41-60,technician,divorced,masters,no,no,75,999,0,nonexistent,03/08/18,93.444,0
4463,41-60,blue-collar,single,secondary,yes,yes,233,999,0,nonexistent,01/05/18,92.893,0
38386,25-40,pink-collar,married,senior_secondary,yes,no,466,999,2,failure,05/04/18,93.075,0
36940,41-60,white-collar,married,secondary,yes,yes,664,999,0,nonexistent,02/11/18,93.2,1
34693,60+,other,divorced,secondary,no,no,242,3,3,success,06/11/18,92.649,1
29204,25-40,technician,married,bachelors,yes,no,111,999,0,nonexistent,01/08/18,93.444,0
1487,25-40,white-collar,married,bachelors,no,yes,110,999,0,nonexistent,07/05/18,92.893,0
22042,60+,other,married,unknown,yes,no,87,999,0,nonexistent,04/07/18,94.215,1
36983,25-40,white-collar,single,bachelors,no,no,139,999,1,failure,02/11/18,93.2,0
39535,25-40,blue-collar,married,secondary,yes,no,308,999,0,nonexistent,06/04/18,93.075,0
33642,25-40,white-collar,single,senior_secondary,unknown,unknown,421,999,0,nonexistent,05/11/18,93.2,0
26126,41-60,other,divorced,senior_secondary,no,no,609,999,0,nonexistent,02/07/18,93.918,0
1323,18-24,white-collar,married,secondary,yes,no,764,999,0,nonexistent,07/05/18,93.994,1
22825,41-60,blue-collar,married,senior_secondary,yes,yes,241,999,0,nonexistent,05/07/18,93.918,0
4019,25-40,pink-collar,married,senior_secondary,no,no,181,999,0,nonexistent,01/05/18,93.994,0
23663,25-40,white-collar,married,senior_secondary,unknown,unknown,294,999,1,failure,05/07/18,94.215,1
26622,41-60,pink-collar,married,senior_secondary,no,no,33,999,0,nonexistent,06/08/18,93.444,0
4850,41-60,blue-collar,single,secondary,yes,no,1203,999,1,failure,01/05/18,92.893,1
14894,25-40,technician,divorced,bachelors,yes,no,532,999,0,nonexistent,04/06/18,92.963,1
22818,41-60,pink-collar,married,senior_secondary,yes,no,117,999,0,nonexistent,05/07/18,93.918,0
24740,25-40,white-collar,married,bachelors,yes,no,1005,4,2,success,06/07/18,94.215,1
23707,41-60,white-collar,married,bachelors,yes,no,138,6,2,success,05/07/18,94.215,1
6732,41-60,entrepreneur,single,secondary,no,no,430,999,0,nonexistent,02/05/18,93.994,0
20844,25-40,blue-collar,married,secondary,no,no,80,999,0,nonexistent,04/07/18,93.918,0
37303,25-40,other,single,bachelors,yes,no,387,6,2,success,03/12/18,92.713,1
38998,60+,other,single,secondary,yes,no,195800,999,0,nonexistent,05/04/18,93.075,0
12688,25-40,pink-collar,married,senior_secondary,yes,yes,19,999,0,nonexistent,04/05/18,92.893,0
9199,25-40,other,single,masters,no,no,7,999,0,nonexistent,03/05/18,93.994,0
21168,41-60,blue-collar,married,secondary,yes,no,709,999,0,nonexistent,04/07/18,93.918,1
32834,25-40,blue-collar,single,secondary,no,no,114,999,0,nonexistent,02/10/18,946.01,0
22029,25-40,white-collar,single,senior_secondary,yes,no,91,999,1,failure,04/07/18,94.215,0
37726,25-40,self-employed,married,bachelors,yes,no,60,999,0,nonexistent,07/03/18,92.843,0
31304,25-40,other,single,bachelors,no,no,184,999,0,nonexistent,02/08/18,92.201,1
37290,41-60,white-collar,married,unknown,yes,no,206200,8,1,success,03/12/18,92.713,1
37248,25-40,white-collar,single,masters,yes,no,397,999,0,nonexistent,02/11/18,947.67,1
40843,41-60,other,married,senior_secondary,yes,yes,175,6,1,success,05/09/18,94.199,1
2997,25-40,technician,married,secondary,no,no,631,999,0,nonexistent,01/05/18,93.994,0
736,41-60,blue-collar,married,secondary,no,no,198,999,0,nonexistent,07/05/18,93.994,0
10588,25-40,technician,single,masters,yes,no,285,999,0,nonexistent,03/05/18,92.893,0
27165,25-40,technician,married,bachelors,yes,no,15,999,0,nonexistent,06/08/18,93.444,0
31476,41-60,white-collar,married,masters,yes,no,75,999,0,nonexistent,03/08/18,93.444,0
26577,25-40,white-collar,married,bachelors,yes,no,1070,999,0,nonexistent,06/08/18,93.444,1
13615,25-40,blue-collar,single,senior_secondary,no,no,1068,999,0,nonexistent,04/05/18,92.893,1
9864,41-60,white-collar,married,secondary,no,no,163,999,0,nonexistent,03/05/18,92.893,0
37851,41-60,white-collar,married,bachelors,yes,no,220,999,0,nonexistent,01/03/18,93.369,0
7566,25-40,white-collar,single,senior_secondary,no,no,151,999,0,nonexistent,02/05/18,92.893,0
4059,25-40,white-collar,married,senior_secondary,no,no,185,999,0,nonexistent,01/05/18,93.994,0
12763,25-40,blue-collar,single,secondary,yes,no,39,999,0,nonexistent,04/05/18,92.893,0
3101,41-60,technician,married,masters,no,no,108,999,0,nonexistent,01/05/18,93.994,0
1656,25-40,blue-collar,married,secondary,yes,no,55,999,1,failure,07/05/18,92.893,0
33506,41-60,technician,married,bachelors,yes,no,352,999,0,nonexistent,05/11/18,93.2,0
11545,25-40,pink-collar,married,senior_secondary,no,no,136,999,0,nonexistent,04/05/18,93.994,0
37284,60+,other,divorced,senior_secondary,yes,yes,88,999,0,nonexistent,03/12/18,92.713,0
13606,25-40,blue-collar,single,secondary,yes,no,415,999,1,failure,04/05/18,92.893,1
19035,25-40,white-collar,single,bachelors,no,no,113,999,0,nonexistent,01/06/18,92.963,0
29104,41-60,white-collar,married,bachelors,no,no,233,999,0,nonexistent,01/08/18,93.444,0
24627,41-60,white-collar,married,senior_secondary,yes,no,661,999,0,nonexistent,06/07/18,93.918,1
30697,41-60,self-employed,married,bachelors,no,no,115,999,0,nonexistent,02/08/18,93.444,0
39875,25-40,blue-collar,married,secondary,no,no,97,999,0,nonexistent,02/04/18,93.075,0
21800,25-40,pink-collar,married,senior_secondary,yes,no,698,999,0,nonexistent,04/07/18,93.918,0
7158,25-40,white-collar,married,senior_secondary,no,no,105,999,1,failure,02/05/18,92.893,0
16287,41-60,blue-collar,married,secondary,yes,no,363,999,0,nonexistent,06/06/18,94.465,0
32569,18-24,white-collar,single,bachelors,yes,no,1176,3,2,success,05/10/18,946.01,1
9341,41-60,technician,married,masters,no,no,337,999,0,nonexistent,03/05/18,93.994,0
39323,25-40,white-collar,single,bachelors,yes,no,1007,999,0,nonexistent,06/04/18,93.075,1
38148,60+,other,married,secondary,yes,no,253,999,0,nonexistent,04/04/18,93.075,0
41118,41-60,white-collar,married,bachelors,no,no,351,3,2,success,03/09/18,92.379,1
26237,60+,other,married,secondary,no,no,1148,999,0,nonexistent,02/07/18,94.215,1
22057,41-60,other,divorced,senior_secondary,no,no,115,999,0,nonexistent,04/07/18,94.215,1
2591,25-40,white-collar,single,senior_secondary,yes,no,158,999,0,nonexistent,07/05/18,92.893,1
22824,41-60,other,married,secondary,unknown,unknown,143,999,0,nonexistent,05/07/18,93.918,0
38726,41-60,white-collar,married,senior_secondary,unknown,unknown,208,2,1,success,05/04/18,93.075,1
37921,25-40,white-collar,single,senior_secondary,yes,no,78,999,0,nonexistent,02/03/18,92.843,0
13799,41-60,white-collar,married,bachelors,yes,no,502,999,0,nonexistent,04/06/18,94.465,1
34643,25-40,self-employed,married,masters,yes,no,179,999,0,nonexistent,06/11/18,92.649,1
25800,18-24,white-collar,single,senior_secondary,yes,no,34,999,0,nonexistent,02/07/18,93.918,0
17923,41-60,technician,married,masters,no,no,1207,999,1,failure,07/06/18,94.055,1
40356,25-40,technician,married,bachelors,yes,no,192,999,1,failure,02/04/18,93.749,1
10929,25-40,white-collar,married,senior_secondary,unknown,unknown,97,999,0,nonexistent,04/05/18,93.994,0
20248,41-60,other,divorced,bachelors,yes,no,165,999,0,nonexistent,03/07/18,93.918,0
36036,41-60,technician,divorced,masters,yes,no,89,999,1,failure,01/11/18,93.2,0
25216,25-40,blue-collar,single,senior_secondary,no,yes,251,999,0,nonexistent,02/07/18,93.918,0
24481,41-60,blue-collar,married,secondary,no,yes,77,999,0,nonexistent,06/07/18,93.918,0
33719,41-60,entrepreneur,married,bachelors,yes,no,595,999,0,nonexistent,05/11/18,93.2,0
13890,25-40,white-collar,single,senior_secondary,no,no,223,999,0,nonexistent,04/06/18,94.465,0
1601,41-60,blue-collar,married,unknown,yes,yes,10,999,0,nonexistent,07/05/18,92.893,0
13900,25-40,white-collar,single,senior_secondary,no,yes,445,999,0,nonexistent,04/06/18,94.465,0
6258,25-40,blue-collar,married,secondary,yes,no,289,999,0,nonexistent,02/05/18,93.994,0
10371,25-40,self-employed,single,bachelors,no,no,223,999,0,nonexistent,03/05/18,92.893,0
40444,25-40,blue-collar,married,senior_secondary,no,no,43,999,1,failure,03/04/18,93.075,0
40137,25-40,technician,married,bachelors,yes,no,90,999,0,nonexistent,02/04/18,93.075,0
37588,25-40,white-collar,married,senior_secondary,yes,no,350,999,0,nonexistent,06/03/18,92.843,1
33803,41-60,blue-collar,married,senior_secondary,yes,no,162,999,0,nonexistent,05/11/18,92.649,1
26925,41-60,technician,married,masters,yes,yes,223,999,0,nonexistent,06/08/18,93.444,0
17890,41-60,blue-collar,married,secondary,no,no,592,999,1,failure,07/06/18,92.963,1
14926,41-60,other,married,secondary,yes,no,284,999,0,nonexistent,04/06/18,92.963,1
15727,41-60,blue-collar,married,secondary,yes,no,395,999,0,nonexistent,05/06/18,92.963,1
33829,25-40,technician,single,bachelors,no,no,141,999,0,nonexistent,05/11/18,92.649,0
39372,18-24,other,single,unknown,yes,yes,72,999,0,nonexistent,06/04/18,93.075,0
4858,25-40,technician,single,masters,yes,no,377,999,1,failure,01/05/18,92.893,0
13683,60+,pink-collar,married,senior_secondary,yes,no,210,999,0,nonexistent,04/05/18,92.893,0
40695,60+,other,married,secondary,no,no,728,3,2,success,04/09/18,94.199,1
20514,41-60,white-collar,divorced,senior_secondary,no,no,282,999,0,nonexistent,03/07/18,92.469,0
20093,25-40,white-collar,single,senior_secondary,no,yes,248,999,0,nonexistent,03/07/18,93.918,0
16656,25-40,white-collar,married,senior_secondary,yes,no,100,999,0,nonexistent,06/06/18,94.465,0
17345,41-60,technician,divorced,masters,no,no,885,999,0,nonexistent,07/06/18,94.465,1
37695,41-60,self-employed,divorced,bachelors,no,no,261,999,0,nonexistent,06/03/18,93.369,1
31177,25-40,other,single,unknown,yes,no,111,999,1,failure,02/08/18,92.201,0
23706,60+,white-collar,married,senior_secondary,no,no,368,999,0,nonexistent,05/07/18,94.215,1
37527,41-60,blue-collar,married,secondary,no,no,172,6,2,success,05/03/18,93.369,1
29486,41-60,white-collar,married,bachelors,yes,no,471,999,0,nonexistent,01/08/18,93.444,0
7535,25-40,blue-collar,married,secondary,yes,no,311,999,1,failure,02/05/18,92.893,0
9954,25-40,white-collar,married,bachelors,yes,no,188,999,0,nonexistent,03/05/18,92.893,0
37648,25-40,white-collar,married,senior_secondary,yes,yes,210,999,0,nonexistent,06/03/18,92.843,0
9573,25-40,self-employed,married,bachelors,no,no,118,999,0,nonexistent,03/05/18,93.994,0
22647,25-40,other,single,bachelors,unknown,unknown,312,999,0,nonexistent,05/07/18,93.918,0
6304,41-60,white-collar,single,masters,yes,no,565,999,0,nonexistent,02/05/18,93.994,1
5754,41-60,white-collar,married,masters,no,no,764,999,0,nonexistent,02/05/18,93.994,0
8796,25-40,blue-collar,single,secondary,no,no,732,999,0,nonexistent,03/05/18,93.994,0
16547,25-40,technician,married,masters,no,no,152800,999,0,nonexistent,06/06/18,94.465,1
38987,25-40,self-employed,single,bachelors,yes,yes,509,2,1,success,05/04/18,93.075,1
22156,41-60,white-collar,married,bachelors,no,no,144,999,0,nonexistent,05/07/18,93.918,0
22803,41-60,pink-collar,married,senior_secondary,no,no,1153,999,0,nonexistent,05/07/18,93.918,1
33998,41-60,white-collar,married,bachelors,yes,no,116,999,0,nonexistent,06/11/18,93.2,0
21175,25-40,entrepreneur,married,masters,yes,no,157,999,0,nonexistent,04/07/18,93.918,0
40701,25-40,white-collar,divorced,bachelors,no,no,190,6,1,success,04/09/18,94.199,1
3294,25-40,white-collar,married,bachelors,yes,no,93,999,0,nonexistent,01/05/18,93.994,0
27247,41-60,blue-collar,married,secondary,no,no,106,999,0,nonexistent,06/08/18,93.444,0
2330,25-40,white-collar,married,senior_secondary,yes,no,169,999,0,nonexistent,07/05/18,92.893,0
32996,25-40,technician,married,masters,no,no,171,999,0,nonexistent,04/10/18,93.798,1
22552,41-60,white-collar,single,bachelors,yes,no,544,999,0,nonexistent,05/07/18,93.918,0
14795,25-40,technician,married,bachelors,no,no,67,999,1,failure,04/06/18,92.963,0
32935,41-60,white-collar,married,senior_secondary,yes,no,143,999,0,nonexistent,03/10/18,92.431,0
18934,25-40,blue-collar,married,secondary,no,no,191,999,0,nonexistent,01/06/18,94.465,0
14927,41-60,other,married,secondary,no,no,651,999,0,nonexistent,04/06/18,92.963,1
32388,25-40,white-collar,married,senior_secondary,no,no,207,15,1,success,03/08/18,92.201,1
16459,41-60,technician,married,masters,yes,no,649,999,0,nonexistent,06/06/18,94.465,1
16383,25-40,entrepreneur,married,secondary,yes,no,103,999,0,nonexistent,06/06/18,94.465,0
30459,41-60,white-collar,single,bachelors,no,no,505,999,0,nonexistent,02/08/18,93.444,1
32823,25-40,white-collar,married,bachelors,yes,no,255,4,1,success,02/10/18,92.431,1
24550,41-60,blue-collar,married,secondary,yes,no,201500,999,0,nonexistent,06/07/18,93.918,1
